transaction_id,sender_address,receiver_address,amount,timestamp,gas_fee,transaction_count,wallet_age,is_fraud
0672f8f9-c6aa-4cf0-8ff9-d7cd85f404d8,0x1364e0b91f09f0da4c04000c8549aa126ab5009e,0x8cd32fe8b52870c12859c2484df2c525902a72c5,69.1097,1716812790,0.020073,318,171,0
1cd4a9f7-d6ba-484e-8dfb-054bf5a90b99,0xb6fae39d97e84acb5f76152420165d5e347e95eb,0x0662ae91e678066a5da67d3a5fe9d7894c5a5f94,88.6131,1714344522,0.070958,382,193,1
399f2259-69cf-496b-9860-60ca4b12c670,0x115865953ad094da7a5e5cba707f1fdaed4c77e9,0xb9bd9eb63c1ef4b18da95456263cdffde1ed6c5a,18.9322,1717348849,0.084788,499,276,1
4ea0a2ef-e06b-4c4c-a41f-0a05334af848,0x1acaf699e15c4047afe0a4abbe62a499d721e007,0xc4096fd1a38afa512099b056b211ebc4343cc3d5,15.5002,1720444629,0.018581,456,8,0
05372f06-bb77-454b-9087-66e96785711e,0xac1e606459451d6b75e1358538836bd7728a8b01,0x86a3176f5b499b1ef6925e4d859b7653f4428cd3,29.7797,1737308462,0.015198,19,7,0
e3f2ae5f-ac20-4509-b8d4-935feb813fc9,0x20d2058c1d0006e25120553e40ce8a267b0e7a88,0x4343979467f4bb2c6a3a3fdbd89e4774abd65ee4,58.1767,1734561316,0.052304,458,131,1
e441ac0c-e9f7-4beb-804c-d60fceef4577,0x1b939fb5248145c2d0de49ec82cb7f5b2877650a,0x4a0393ef58443f5fe94cc9e3bacc154ab618771f,65.3374,1731616170,0.047132,454,178,0
4e705015-0f10-4ad5-8145-4c13840d4fcf,0xb1df5515baae2452df659d5bce59adb89d3004c3,0x4a7964b292a0ca6e5369f8f5e9c611886a0a34bb,45.2062,1740467175,0.052997,150,121,0
d163cb19-daed-4f36-85a1-b2c025d33e65,0x9fde57c2d47f510c1e6955c179022a93e29f6fce,0x1b51208f6aa570a1c3af0687434e2b445027fb5d,99.234,1734817806,0.024726,153,218,1
631a8b06-2b82-4de5-9b09-f4ea1a0bb866,0x46814f61fab2b16e6c43158c4f3a60030b89a407,0x818c4b58f7f957c00b102e83facd101878cbe940,25.8852,1735853663,0.006367,170,22,0
4c29a2d0-44f1-4cf8-9b7f-3f418f3f1e36,0x86b0699faebffff51016805040a589c581b7b7d8,0x1348dcddecb0cb0bbf59b9abd1bcb747001e392c,3.8855,1714389994,0.097459,420,328,1
28e6a712-392b-4a63-9b34-04a07dfa55d6,0x5e0f47fe0a58b1db12dc00fa6e96c1acc60356f4,0xfa11f6d48d1e5449f20e741994c5b23850da6690,56.2297,1734474202,0.082295,217,215,0
b9f2bf2d-8315-4dc3-9785-6e1d8597666f,0x692f7c87ae73a9a5df184469319466627323ebf5,0x30124ecede89f30ee8781b2314b1919bff341bc1,39.6749,1716842850,0.057021,260,85,0
c7b5aa32-3d8a-4d77-9a14-c500d50606ea,0xd61869a90ac98c3efc21f37a08a12b03534dc89d,0x4ca753d57ca2bf0349b42bed34fbc3ffef82e8d5,95.4577,1732826121,0.011847,146,298,1
e8221875-6e4b-40e4-86c5-832a11aa04dd,0xb5ecf80134dd79a10bfadbe87a28f89020def702,0x28e050bfcc46a7b81e18549cea2edd14a1bc2968,62.3082,1720062573,0.074986,310,133,1
587f7654-37d7-427d-9ed1-f5ab49d666c2,0xb477dc9d56177bd741d0bffcdd40665ceb76f7c6,0x7d93b3e199bc42eb1c5aacf786a390ac4d20fcd6,43.2783,1720889155,0.088201,205,109,0
cb836601-bcf3-404e-a95f-74bdaee3a1ac,0x35ef01dbe8468ed90345b262093df14be976c8a3,0x85f373081dcbc544b3c746cd5df195995b81f090,8.6361,1713000354,0.086877,324,172,1
d2e9fa74-84cf-457e-8809-a35072462b1f,0x35dcfcfb79b7fa4cc3be26de3542b5fbe6797981,0x0bb20a28431c1623a880cdef8d0955b5a04fb17b,38.3124,1732819457,0.099532,153,298,0
fa621dc5-48cf-4d57-92c5-3286412218fa,0x79f9118d952f87e7b20825d651702cd97a5e69fd,0x79efff82ef8bcd62ac1bc7a5e32b59b3290bfc9d,26.5122,1713056696,0.071823,191,8,0
c3f6fba6-b4a7-4076-94c9-52508bb96833,0x8e7e1fd858e9e9ea10e9335934466661c8fa3a12,0x145b7db6b1fab2fe97d5156c009ff6b8ee4f6a32,64.3203,1715397749,0.090101,372,89,1
613d243c-e72a-49ce-be50-0fc1b87b0e84,0xa55ee6128e952de8372b78325988698ff38de377,0x7939763ddb66fbbf0c60163b7d55c2d63cc1b54d,34.7848,1740319871,0.047166,369,30,0
f0cabd25-00a2-4614-88cb-8ff695e066b4,0x8d906e65b020becd82fe9d81a4e7101f4228ddcb,0x275f4b1a57f76b87c067c405e4cac786bb48ee24,64.3969,1734388568,0.008339,259,317,0
27a22d0a-5b97-4047-ad09-71cad9ddf0ff,0x9762812af658146a4c58bbbff549bf7cf7223ff4,0xf53f751ef3187cf0e7352366cef91b6f8d7752ea,14.6655,1733703266,0.011689,398,214,0
1437fc28-9162-4aaf-b98a-3f352f1f4696,0xbd6fe46d7fe357670ea79b1a608bf0d72f5234f2,0x51b190f6f43103305a928711245217fadfa308f5,75.5601,1723448742,0.078379,148,195,0
4bf9a1cb-9f5b-4410-95c0-fa0da3e6ae29,0x0d55ef824a5ec06c95de6cca1e0792d55747ffe2,0x7028995595fc91f4253784af04ccda682adf517b,4.3047,1739987434,0.029363,102,91,0
6338aca7-1f3e-4d08-a794-2e0dbf434635,0x489310040ba0c5972949266c4b006c08ecfabc81,0xddde8296a42b28f227efac897e7832ae2b0effd5,21.744,1732154467,0.044525,89,350,0
154b0b8f-8a73-471e-aed2-2110831b5090,0x7f08547e367ccbead5ea4a466c828358755d8bb0,0xe176a1fca9a53b78a265193e03537e91d8fdc4cc,18.7903,1719007119,0.084665,180,83,0
f4a62493-3414-42d1-b474-ff64d4892481,0x86961c58d7f99571319d2424875e97fe305cd4ef,0x86884219b482bb0a55d3a31e920a5def2635ff00,40.924,1715883456,0.067198,353,356,1
c8c68557-25d8-48c2-b69c-c80c05fbca05,0x9d82c2fd8dc2cc7478b1349e51589689d36d17bd,0x3507e4ffb0ae215b7c217273857ff16283121bfe,97.7615,1735207143,0.007991,231,41,1
06f12feb-6aa4-4984-ab06-20da0b85c922,0xf0085e348ee7c1b1d9a5b83f1f77a1f212d4de2f,0xad5051a79467cd225cc97361b65f5e02a526f606,96.2768,1716597853,0.071716,357,109,1
9f4e5711-8987-4c05-89e8-72ac0d35be01,0xaf9f4573ca18d690f775636e3628925aa665e730,0x50d24d6dc38701875a23203361f11c941b0445e0,38.9882,1726250363,0.089636,201,277,0
5c704db8-75b5-4ce9-aa5c-34bbc018d93e,0x633fb899ef8d6169a658ee47ff111f8ac0fcd925,0x97b247cc0c89210fa25cf81ded1a59e8bbad3071,22.2325,1728141280,0.07048,134,238,0
660925d4-e0f9-45d8-8aa8-e134624ad92e,0x0a38ca0a239698a2910b8fe6a7deebcff7f0e875,0xb6e56126d24702189ad1c957440f09875c222647,26.5525,1738238153,0.062769,122,228,0
680848ce-b03a-42a3-8d83-616ffd7653d0,0x958a4d0c017f424649cb86bd45199ee25bfb2743,0xf6cbedcc92d70cfd6ecb65c05ca211cc872e77de,46.1318,1729208276,0.017115,337,206,0
420c47a0-7f27-4461-a181-33be7f8b98b5,0xc1802c1f0af5c93dfae271a96d1ee67a82939fda,0x9b228c5d47d5e9177f70d427a0bf6e29ff6b5e71,43.8381,1737146641,0.037647,127,152,0
c7eeb869-0f75-448e-8647-2c0653dbcb02,0x29b4ec3b8872e9dfd66c438a8b5efe9f8654c113,0x7620611c7868217bad500134bc2f3f9eeeabd34f,98.9152,1727024316,0.047669,29,270,1
013f8762-c971-4931-91d8-3a30dfcc832f,0x8c4253b9bafb3571c10c982a0e110fad548c6ac0,0x8b47d37bad048500f61d35325f8c9e831dbe03c2,22.9457,1722122117,0.064813,121,280,0
e6828923-8b40-4722-b7d4-6eebd5deb084,0xfe6b3714dbd20907b0a459028ba065a88b287f17,0xe0637fe517c94e390205e89e1bf465fc26684c9b,62.9987,1735941204,0.097233,412,71,1
b54d5eab-6795-4636-9c94-740670095873,0x4c961043398c931e014dee0f086a0683d14f71da,0xda36e9fa799c205836224d80e4d1283365d60e95,2.241,1723567962,0.059704,376,317,1
968fd057-c3b7-46cb-8f70-6c2c493c13f5,0x2f23e36d9b191af48ffeec918f04eb4750e78bc6,0xb7cee164880ebd4d29ce159c33255f2187343e3b,3.9277,1734061587,0.089618,255,338,0
8e18f70f-5afd-4f11-8bac-3ff1d60d5099,0xa4aa78dbb69eae7b3252f4ce02de7834ebf90141,0x595ec58e39c6cd94f82ef398377f9e1131c5fd9c,37.0478,1739861910,0.034332,351,355,0
d1e6f925-2700-4351-841f-fea22674404e,0xbfbfbb22681f9f59674214330e9f0e0837544c3a,0xc04df6847e2439a67f329959d244bd3c1fbc1b1b,40.6909,1722048594,0.02554,92,11,0
eb13d75c-3e24-4ece-9817-334c55698a14,0xbcba9501f79a9c5923232acff3f2aba22466a189,0x8b074db8cf9c7612ec44aa0309e00b4b2c5d1d6b,54.6046,1712947816,0.058025,267,173,0
9af3c48d-382c-44a7-b0d7-35865ce961de,0x572ac4d3675c8f528a188487b7be526ff060edc8,0x879cfcd119be1b433ef71355f3e3243637a0788e,81.745,1725352439,0.002386,491,65,1
25d9c77f-dd75-43e0-b05a-9ec9aa1cc2cf,0x0edf6542bd4eed9f421648f20232c723cc72c552,0x16c887a407f393d7c0cde11cccb573043e270505,14.7058,1712620567,0.03782,449,254,0
c8160076-9e98-496c-bba3-56eadcb16a54,0x4d212232af31299697ade6e9df8731cca106cf14,0x84aa40cd9138293d59020c7d8452c77e4879b2bc,27.7443,1731579155,0.025441,105,260,0
75316a0f-cfc4-4c74-afae-f4966e769ae4,0xe9786df5f56316a3ebd29ba27f1380df4a4224d2,0x926280aa4b937a0ee722912e933aa477724aa4b1,91.5672,1727878178,0.038446,430,44,1
620248d8-b89e-468a-a638-f2a2326e1a32,0x3a8836d5a0270b4805fe9720fad8720180b892e1,0x2b4a82b342e861826d8c1d75b7b000ce386e35ca,60.4845,1733986066,0.025611,3,127,0
fb4ffa0c-943d-4cd9-a2a4-f63bb80011d1,0x352449399c752d624876f7ed54ac312293983cbf,0xb04b6571cd1dca3933c8697dde5ea12282318052,41.3839,1722544079,0.018952,256,86,0
d3280c6b-ee2f-4ce6-b79f-4343ad08888d,0xc613fce576150e27282b344a9d75752062ec4fa3,0xddb36808794b81eb1fb65791f0f5ba2ddb9c0a53,99.1781,1723499843,0.066899,329,193,1
485ad6e8-2fae-4555-96b3-a564f5346c39,0xd4e623b8785befb649187647d38fe0457e37370e,0xa22f68daf2001405478313c5575dc0034d1dbd5c,27.6797,1720286503,0.009989,287,352,0
54e316d4-e55b-4fed-807d-bffe4431f9c2,0x7ad6e775107ddf92f43715c09046b8bdfa913a27,0x4097031ed959e5f2d9fcd54f87c5506835a536a0,40.8054,1726813369,0.000796,492,235,0
c3552816-aaaf-468e-92cf-15f17ec5f22e,0x94128b1cb1aa8a39e7aa1edbe3f769da2df647a9,0x301ee28f7b91bbf312479671bc40b2ea85b8e2a7,45.4959,1736820823,0.081286,69,203,0
a6a24fa8-eca8-422c-837f-3a5b542a35fd,0xde829b2c6f0c55e3bfb43537887fd3be167f97c2,0xc83ac05375ad022cb2cffeb03931b1edb783e8d2,59.2714,1734138519,0.042369,500,364,0
9bc1e1ba-25fe-4a1a-8516-6cc5b8b77f81,0x74c0276e0a53ec77d3de01bcc9b145cbbdf9835c,0xa407bbc9660e33798a2ba02c650f84c4b38682a9,22.426,1734969006,0.037055,339,85,0
47aef0d9-3c1b-410d-befc-6c1913a9be22,0xbeb15c8313721202b54f67ac436f30547027dab0,0x7dda689cdbfdbe3dca4f4e91efd47d7f0cfd79be,60.1249,1715244841,0.029425,362,48,0
9a766c38-083c-4a29-964d-af386d18bbea,0xe9f367895b93ea3bbe8183800dfaf28fd5c4bfff,0xe35f341218a721fa75ef6cc08c45591f043dff84,40.3021,1726491112,0.039087,24,321,0
921e677b-3e8d-4b74-ba32-7597e42d17cb,0x14aceb10736af998f26f60d472c0cb5c9eae5252,0x396cf3937d71bc8fde18cb4716b765788712882c,11.3449,1719527159,0.035884,319,245,0
534f02ad-1c98-4236-b210-5daa3d6dbd9d,0xf90b4505df322cfbc636047484d4aca911b8c90f,0x9122740b025788e42bde8843263f8c512a609c3e,4.2256,1713461385,0.064598,428,282,1
c19bde98-9444-487c-84d2-ffdfb3cce16e,0x401a1687df911d5aa01952a9d81a145a68c5ba36,0x001aa407b501d603482785378bf9d01045d72e16,59.5364,1712158368,0.046959,247,84,0
e8d81876-38d3-48f1-bd26-6368f88c4e3e,0x61c49ae5570269e6689c2c4b800e434e182a8e4e,0x747b4ee8b804071db94ac7a8073e9ac4a3bca85f,29.2333,1712628261,0.064508,292,44,0
c65c862f-5b2a-431b-add7-0bf625278843,0x2e482e6b0e81860b50cfcf256ba73b89fa11057c,0x09fa2047ac3077b41398bb70da27db6a4557dcf6,7.6188,1717684341,0.009437,398,318,0
d261bcbc-a7de-496a-aaad-b1b9b078106f,0xe52bd1e56704fa7787d8bcec9b09620a7b602784,0xee3f8c641b2f2d9906d3330e77c2249fe1cc7d37,5.9307,1730300574,0.040647,165,281,0
930d70a6-3860-4937-aeb2-8d0cf3c717b7,0x859add3ce7c79ca9bb04d7183ebc589987908753,0xeb6cae4019b87e8fbed5973230f9a54a450518a9,28.7493,1724786758,0.066391,367,363,1
f89d91fb-b07b-4c54-97de-ad407a99a568,0x9bd7309a84fc052a2cd49d195b8dffc9026a5709,0x73bf7d3f641dc3f37b8324f45f12056db38cbd27,95.8745,1722135869,0.050215,472,28,1
d31595bd-17ad-4d74-9e1e-992eaaa08740,0xf7bf7269d603cb4b9eb829e47625ee33a13b6dc7,0x669070588e9e2b42be110437ebbd52c656a98597,64.5864,1733368991,0.049773,332,47,0
f0d73518-3965-4d59-8748-94ed56952350,0xb631b81b1e3e8500f660ad50f574ceac1e7f4571,0x0f7de15b36704b3b53660b4d92b7207ae8d2fe28,55.5019,1729969508,0.05489,292,255,0
8833c266-b53d-4a3a-b0f4-0218fb49e5e1,0x884968474cf84085a32e2965f88c155f67ae2991,0x1fd2bce04b04e45112ba44e00414210dab0285a2,13.7917,1715128446,0.024859,166,345,0
88953f2b-49f4-4aaf-a6c4-8ec4d60dea39,0x3e40f6b723665ab411e91a02a6425091d772b290,0x458cc7d1cef7e86d2f87f15208a021f8a20bd4b7,45.877,1725573915,0.074232,129,209,0
8e9dc1c9-c22e-4827-8c3b-c535ec49bc69,0xa3005b721e1017f24dedf6c1a855cb16a6ca4560,0xd17e4f1ec859d55a6fd4e34e28e7793ca6f7b119,45.7748,1737341952,0.018177,97,37,0
41120bea-384a-4ec5-80ce-e99be09329ef,0x43cb606bcc596086d6f83c0e7d1e9895135cf16d,0x5398b060018fc061a9d49232c9cb3a4487bfc2f5,3.3354,1728796369,0.008239,370,219,0
76667348-7b3c-4c03-820e-59c185d44652,0x8057b24c1f364b7c292ecdf2ada6c336b04e3ac2,0x69badbc8ae5149591995cbbd1db5dedb1a3999eb,58.9386,1736543775,0.079013,244,102,0
6dcbcf08-1148-48a1-bc3b-cc84a02c0f29,0xa20402488665ec1597a591e4df2664fc2558af2b,0x84c9fb54b287215f631a0f438c6db90316971c4d,6.269,1715506308,0.006432,395,261,0
d8806721-1422-451b-9f6e-12a7958c9be5,0xefea1172107f3e6bbd22e0a06151d0cdc7943810,0x0a979342f64e192c43d34b77f7d2ab89e40404e7,1.1037,1720430349,0.014097,96,116,0
05f395ad-b53f-424b-8bc3-d7b5e1f7a428,0xf49977ca6cd8ff4c08a4ebdc699ae41abc7c94f3,0x3f5f7b89fd5c21425e47fe9237c3574a3dff5458,26.0831,1724463545,0.007952,131,182,0
5d17611a-389f-4514-8111-24437843f5a9,0xfc45aa190a75b188990e4209ac3d48ac394f9a01,0xc585e5e475b92ed75a706a17d0bb92c26389269b,94.3216,1718658115,0.048192,91,245,1
4d621d7e-0125-4a73-bfa1-acaa3b9b530c,0xa3630945db5a50ca1d38f062cb56e0468e2c5814,0x8bff9982b3ba6ff5c55f403ab60bad9f29b806a0,5.5754,1740175613,0.063456,16,78,0
0708eefd-06bb-4977-9520-0f21d5b2d73e,0xa8116c1e8147d587143b1b07226a648dd72e5d23,0x6edb412c0809190de5eba8fd2363cdffe852f5af,99.76,1737628892,0.068161,50,284,1
bc49f241-e849-4e3f-874f-4971432db03e,0x81c488fd17ea5f64b4e72dab686572799e6b72f3,0x0de7529fa920644e34e2d3aadc47b988f45fc4b3,33.139,1710769290,0.040656,451,221,0
2352954c-384f-4a84-93fe-4407c64f7b1f,0x4b67af5d4b84e75cc99223cbfafe1c467f7d0d14,0xebd16ef35e1c842b46a8ac791f2bb467cd61fb5e,45.0933,1728191520,0.050617,483,19,1
468bfd41-3f9a-4eeb-882d-fb9bb99afefd,0x7efaf2799d61a647101e83fda9c6241de5d48f2b,0x012cf7aa6703077b586e4d3f1682c46c21314c3d,51.2363,1733343481,0.031606,154,299,0
aa8d74e2-7456-4299-92f1-ff7e1a634180,0xd6d5d6b43c26c0d4660ae46cbfc492d9040245df,0xf745142b92d497bfd2a3eed45f1316de34b9783d,58.5499,1720371995,0.066306,314,62,1
6a309167-339d-480e-a42d-af3266f91749,0x468c23b23c222872dd11445be674941378afd48f,0x9487532aa53416488996bec294bb6bc81790cd23,35.2419,1710298330,0.038924,126,223,0
674b301a-7bed-4a08-937e-c73c5980ad9f,0x287748816386c3662320cc8c0f565dbe806620fd,0xdb875cc5df6396596c5e11d61c1dfe4692d9626f,69.1613,1730299930,0.017063,394,34,0
c5ffc18e-6a29-4c1a-bc44-f8d8ab60c868,0xcf8610c75e80018791872a3120ad283d278e8e67,0x635fd088a1069ae7a23dbada84c1cfea467feacc,53.6302,1727594398,0.059965,336,76,1
79f3e05e-8344-403b-a173-8c591642a9fa,0xa7fc3b2d1d8e73a403af21f31c11c5a886312a8e,0x88298fa8c902e7b8e068b31e5db46e87a4673359,83.1998,1731963360,0.028201,105,74,1
235889f8-4a9b-40a7-9114-d294a6fb72d9,0x3f9a2686196cd2af781004ec26e7e973122b3867,0xfed401bb9c802628d2bea2f1bf3701acf29740cd,15.7206,1737393173,0.068453,122,247,0
652295ae-04ea-4453-b685-375c85bb5842,0x7149b3182ffd835eea721757564f764df3cb3301,0x228fbe3b938a074f234172566ea70ce750eee2a2,81.1219,1711074633,0.061659,42,259,1
b30a955a-d82c-484d-b627-9b65c4e421f7,0xfe1fbeb37f0a91b786be4776506878dc3b426d51,0x220a7e3ed7fb390d61a9bade9c1971902bbfb7dd,65.749,1710738488,0.090295,328,157,1
41af5329-d965-4429-b9ab-478d9a86ad9b,0xf9b9a187e32405c2e8ed73d46e9fc78fb1385949,0xac8a5567607b241ce0fe23f81b58fae19996421a,78.0304,1712071747,0.046613,8,27,0
4b1b1696-da79-4453-a776-a90d29232cc1,0x557d47b72de2a96ae1d8fcf7d97bdc11afb5442d,0xe824a78185d0c0575914182059c9dd7c7c8b85d1,64.1691,1737478207,0.080677,305,235,1
75dbd6b9-15f9-4877-be29-63eebf9fb353,0x207b5c1f91d1bc468e8e1c38785847a3325f04ef,0x4340d67555ff0d87325f40f8faf4fb9acd10c2c2,65.2046,1737913316,0.085117,259,86,0
2b11fd05-fddc-4892-8291-7e312b82ea7c,0x6432f409a897b4d3400269c2e4cd828ed245b912,0xab7088a3ea25cb7465f839433a8abdf4fef3fb0c,79.639,1727591417,0.097846,385,12,1
df8ad3ed-0d72-4bb3-8879-e0f1d43cb449,0x0062c51dddaa3202214fff7109d66f237c9cdee7,0x7d74540679ecfb7c82644a65a8598491dddd5f03,64.6148,1729827548,0.098505,273,324,0
1b5b7d42-0c58-4fb8-8fc0-881f89abcb62,0x553442253e56dc70fe335d97e14cda90da4c6561,0x14494af1da4a952e24101f4fc2fbd6dc3a758f3f,43.8922,1718855810,0.048189,344,215,0
3a240f91-238f-44e3-997b-552e710c3ece,0x4907730f5392660570c557d6c34797176a879817,0xc7d2bc26b845effca1b1a1ed8643091167078831,46.39,1710404221,0.039191,405,335,0
4759e993-463b-4f0c-9761-72cdce4b9273,0xe360340bcbec3b17d93e2d2c647d355956f6bfce,0x5001a3a4fd727c38fd74df9f826105f8a5598efd,13.0431,1737791439,0.01933,411,299,0
4012923e-ec59-41db-ad84-d1747bdf1bf5,0x3a50537cf858e3e1183bd2165c7a12fd6cf511a1,0xa7e3dae473fbf4fa37f2c196b6d2c08a0e744e53,77.8318,1730917512,0.010862,296,20,0
a7a432cc-ebcb-4547-be2a-b7aaa96ee84c,0xa32acefa7983e83491361976fae0db11b693f365,0x3de4fe3e3d3ec8462e90a45e03edbee1013979ac,45.1257,1737936000,0.08722,107,216,0
ab5b373e-30a6-4683-842c-5fac8d2b676c,0xb3a746f7853a471dce666bae8871c3d28ec968bf,0xfc38432c5cbbb5d01ea4049e996b7d063278e56c,89.2038,1731113498,0.091169,301,12,1
12534e45-38a0-4331-b615-81e095b737d9,0xe4d72a63d45c0585cc6692456d53a706bf21c00b,0x7f2f3942ae996211b3eeb0b908ca58788362298b,95.0446,1727061126,0.089672,85,217,1
0fb0dc0b-e0a6-4a6a-ae26-5d6a47263918,0xb845af80700a7c07503d0fdfc49529f3c130d7f3,0x87564954552de8afad9bab54418cc9692fda7b00,24.1912,1733427100,0.008694,34,337,0
cadfb44a-aadd-457a-9d6a-475513812440,0xa75288e64c7eefbb99749acd83e24d823f271e41,0x1c451f1e844afbc4fc6c1bf3bd56d3c447c0ea07,86.9036,1737540728,0.092812,395,219,1
697c0fe8-8f4f-409f-afa0-3381a3df2a67,0xbc1c9bea2cc9e6994fe93f65be910f5d269233d8,0xf97f7b6297c6946842818faa6cae5c1a0078eaf7,92.8204,1712545558,0.015912,323,35,1
ca43bb84-056f-4489-91be-d96c0a1d1217,0x3fd04fb93a58ce8273f51fa8807db972c30cf70c,0x798cadc56ae5106ba5cbfee686ace67ac44b41c1,26.7214,1716668459,0.080227,445,31,1
484ad38d-13d1-4765-abc6-aac9b2f65dee,0x24f2d47a4535a8c7abbf1af3d9b6dccd01fc2a72,0x899c5ad243697e8237f09fc2f3e99c7d69f7dad9,35.6316,1736085866,0.081639,396,287,1
6ab7fd27-cf3d-4d9e-8344-975a68eeb44d,0xb18b58b5d82c833ec5d0f8d229f694bc0bf6fbcb,0xe29073bacf4a2ff7af3c476999ba1e658e52fb37,87.2949,1731684166,0.089281,363,113,1
1188f70f-1674-4cd4-8008-2fd377e5b266,0x1d9275f1a56c29fcc907b8afe37be0c45572eda9,0x86431aab4aa3e9c3da66d7e63af424bb81033c18,43.7541,1712294823,0.027589,68,138,0
b3edd7b9-67fa-4ca2-b918-60f2dddd1d3c,0xed127e4a3741ec64aeeed437cc5f618b8ff4b311,0xdd770081082e259466da86e4d0753863ebbce11d,10.9516,1712634601,0.026827,154,156,0
0fd356ee-3632-4f7f-9430-db1e3bff5cc5,0x27ec0c4f85195c9bf8aeb04a8ef3bac2a7c1d68a,0x140e0393fd82b4ae1bcee6100b28a441ce025e80,99.1086,1723076720,0.00011,456,94,1
379de0a1-9b41-4d78-a469-f56b452a5c5b,0x9540f84f760f162a95ef0023d9285bc004c53cd0,0x597a4374710c662c4b1974e95f2c5f1e2aeee0f5,94.3429,1738879820,0.011754,91,365,1
aa0e6e43-51c1-4968-944e-a729966efffb,0x5e496a0fb285a81490c63b6871b7a5663df92618,0x014d45039825dac2a88194dceb61cd3ac85cdcaf,35.2693,1741318760,0.022671,259,163,0
4bd5b29a-b850-4484-9bd2-8836581591e0,0x902054dc33ff42d4849f0054306752aae35c5ae5,0x1af4fc35ff5d53a4fdb426c6697e571f9a28bda5,15.9835,1716083302,0.022072,327,159,0
1b98c125-3bdc-4161-88e8-3fb4acf74e4b,0xdec711bcd89559e4a1d57211927c287624f821ce,0x5a1a6d86686e3af37708221e8e25343680272318,63.442,1728664888,0.060063,451,141,1
b90d9f7e-85f0-4dfb-a0ef-6846bf277340,0x135b83a79d4585eaf14a3b21c027f49fd2a71266,0x212679e4e2fd2d4840e29a44d9db060d29ab30fb,93.136,1735091993,0.089827,336,184,1
3a87a7ad-8e14-43eb-abf0-6e15b851c4b2,0xf1b834e8d8b86078f4ae1a1522a59c795c53c58c,0xa5b9fdf9197f1c370f5b92ee142470c5fb57260b,49.6161,1724622338,0.068824,496,284,1
8c502101-9ca2-4831-9ac1-78ed8e30c9c4,0x6d7fec18853a2fca6ccdc49d636a235859abb7c0,0xde6e500073e341fcf20cf2e440b699937964638e,98.8217,1711687696,0.042077,415,343,1
88e5b4d4-65db-41a7-8112-c5540de1c30a,0x43ee68df7eacff327440131def3744b0823345cf,0x0f0fabeb416ea334c3afdf1ed8bad19cb89586b5,63.4701,1737690757,0.018293,107,363,0
501ed58c-1c93-4ba9-a5a2-015b325f2e4d,0xed4ed20d1fcad50fe69413ad9d151213ff8dba31,0xacce978ff5f483fb6139e8c526eb8da9ecaafa0b,43.639,1738219337,0.042133,436,317,0
81644eb1-33c2-4238-a814-eec246cf1e34,0x21fa5f183d5648dbba656419fd5f8b7aa07180c1,0x727363c7902db864cc5c7c2ca16a131e8c12b3ea,88.5368,1741237097,0.031881,171,169,1
fb73724e-48ba-48f3-a2ed-119104eb5b5d,0xf66ece23f402780e2ddf072c3f89dc925c9474b6,0x1511a5a56264259c77bbdb71688305e9d93ebf88,9.9815,1739975547,0.046729,100,170,0
479447a6-880a-45e0-b5fd-7f9a5bcd3d9f,0xb9be4b54c403609b2eaab9985d0cc5ff4823d9eb,0x8502b3d2ca4f9839079cd1029547faada747a0f2,57.0019,1738534979,0.07858,379,261,1
0b84ba34-83ee-4d67-b6d2-950e8664f993,0x44973680af3a87bd00f9559fdb64aa1dce29fc60,0x758f6f50c0e05662d8fc6c8b8ce3d73cc53ca1c1,87.1063,1712707288,0.007453,394,301,1
8ed38609-93ba-4c09-9885-5f5e78c0752a,0x9f25b2578076b7f4fee1d8013664782bc5ee7252,0xeed21db4d57402ead086e7937a49113695a45000,18.1793,1724208144,0.027772,456,157,0
02cae433-357a-4872-b77f-96d7c86b793c,0x6e9b345e740fcfb66d6e7c877c9305bc6bb16b2f,0xe27c7c8bbb2b823bfa99820d63d062a38ec8b8ae,76.87,1719976061,0.00777,395,91,0
0f5706a6-e68d-4e0f-81c5-6d6618d38399,0xd0c42a34a03e9c65e2cca37a17514d93f028b123,0x342a9f7935be84c5c12dc025ee72e55971224ee7,63.1807,1723858287,0.094036,140,291,0
91f0881d-2e5c-4b9c-9b7e-88379c6cb435,0xa7b086c2748a3fb782a3007de0c3a978f0bdcf44,0xf42ff5ba2a2c0ba71993a6e3c8b50b58f6e4cf76,42.1668,1729034770,0.022046,181,337,0
99a94648-cd35-4a26-a954-cd92c00fe0ba,0xe0367306f82f4966dd868f927831185ae1b354b3,0xe08150789f4b3c1eca133647eff113c4557c5b84,64.7256,1721663937,0.087084,67,358,0
99cc4380-4636-4ba2-b093-c4544103ec61,0x61db42a84fadcd7a7e4686cda149cf9d134fbad4,0xc8d24c3e1af65d685d9383cccf39d0895942d2cc,6.6515,1728921518,0.067524,11,361,0
27466b50-83cf-44b3-bc68-8cfb081add20,0x1c37935867023449d30479a611687177d08b44f1,0x27224365311fc1188e382ac59cefd7350ec9846f,47.4726,1723215913,0.066475,205,2,0
fa6a4165-93ce-4eff-9a30-c495adafa919,0x6b12e0656a4498516860a89e9fe2f8b5eb92d8e6,0x52087946230af20c66efa6d365a9ce11d2b0eff9,15.3873,1715462598,0.002567,146,356,0
